EmployeeNumber,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,YearlyIncome
5695,Y,No,11.0,3.0,1.0,80.0,1.0,22.0,3.0,3.0,19.0,7.0,11.0,16.0,Yes,201876.0
5696,Y,No,11.0,3.0,1.0,80.0,1.0,22.0,3.0,3.0,19.0,7.0,11.0,16.0,Yes,201876.0
5697,Y,No,24.0,4.0,3.0,80.0,1.0,22.0,3.0,3.0,3743.0,1.0,1.0,0.0,Yes,205908.0
5698,Y,No,11.0,3.0,3.0,80.0,0.0,14.0,2.0,2.0,14.0,8.0,9.0,5168.0,No,124800.0
5699,Y,No,11.0,3.0,3.0,80.0,0.0,14.0,2.0,2.0,14.0,8.0,9.0,5168.0,Yes,124800.0
5700,Y,No,13.0,3.0,2.0,80.0,1.0,14.0,2.0,2.0,14.0,8.0,3.0,11.0,No,77688.0
5701,Y,No,13.0,3.0,2.0,80.0,1.0,14.0,2.0,2.0,14.0,8.0,3.0,11.0,Yes,77688.0
5702,Y,No,13.0,3.0,3.0,80.0,0.0,21.0,3.0,2.0,6.0,0.0,1.0,3.0,Yes,233172.0
5703,Y,Yes,13.0,3.0,4.0,80.0,0.0,23.0,2.0,3.0,1.0,0.0,0.0,0.0,Yes,64572.0
5704,Y,No,14.0,3.0,4.0,80.0,2.0,16.0,3.0,2.0,9681.0,8.0,6.0,9.0,No,204084.0
5705,Y,No,14.0,3.0,4.0,80.0,2.0,16.0,3.0,2.0,9681.0,8.0,6.0,9.0,Yes,204084.0
5706,Y,Yes,13.0,3.0,4.0,80.0,1.0,24.0,3.0,3.0,6.0,0.0,0.0,4.0,No,126624.0
5707,Y,Yes,13.0,3.0,4.0,80.0,1.0,24.0,3.0,3.0,6.0,0.0,0.0,4.0,Yes,126624.0
5708,Y,Yes,13.0,3.0,4.0,80.0,1.0,24.0,3.0,3.0,6.0,0.0,0.0,4.0,Yes,126624.0
5709,Y,Yes,14.0,3.0,3.0,80.0,0.0,1123.0,2.0,4.0,5.0,4.0,1.0,4.0,Yes,59160.0
5710,Y,Yes,13.0,3.0,4.0,80.0,1.0,23.0,3.0,4.0,6797.0,14.0,13.0,5.0,No,125364.0
5711,Y,Yes,13.0,3.0,4.0,80.0,1.0,23.0,3.0,4.0,6797.0,14.0,13.0,5.0,Yes,125364.0
5712,Y,Yes,13.0,3.0,4.0,80.0,1.0,23.0,3.0,4.0,6797.0,14.0,13.0,5.0,Yes,125364.0
5713,Y,No,16.0,3.0,1.0,80.0,1.0,10.0,3.0,4.0,4.0,1797.0,0.0,3.0,No,75264.0
5714,Y,No,16.0,3.0,1.0,80.0,1.0,10.0,3.0,4.0,4.0,1797.0,0.0,3.0,No,75264.0
5715,Y,No,12.0,3.0,1.0,80.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,Yes,14400.0
5716,Y,Yes,11.0,3.0,2.0,80.0,2.0,6.0,3.0,3.0,6.0,4137.0,1.0,4.0,No,32700.0
5717,Y,No,22.0,4.0,1.0,80.0,0.0,10.0,2.0,4.0,5.0,4.0,0.0,8672.0,Yes,50400.0
5718,Y,No,22.0,4.0,1.0,80.0,0.0,10.0,2.0,4.0,5.0,4.0,0.0,8672.0,Yes,50400.0
5719,Y,No,11.0,3.0,2.0,80.0,0.0,1.0,0.0,2.0,1.0,9193.0,0.0,0.0,Yes,32676.0
5720,Y,No,11.0,3.0,2.0,80.0,0.0,1.0,0.0,2.0,1.0,9193.0,0.0,0.0,Yes,32676.0
5721,Y,No,13.0,3.0,4.0,80.0,0.0,2.0,3.0,2.0,3707.0,2.0,0.0,2.0,No,24528.0
5722,Y,Yes,18.0,3.0,1.0,80.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,Yes,39528.0
5723,Y,Yes,18.0,3.0,1.0,80.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,Yes,39528.0
5724,Y,No,11.0,3.0,3.0,80.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,3.0,Yes,53400.0
5725,Y,No,11.0,3.0,3.0,80.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,3.0,Yes,53400.0
5726,Y,No,14.0,3.0,4.0,80.0,2.0,8.0,2.0,2.0,7.0,5.0,1.0,9717.0,Yes,39492.0
5727,Y,No,12.0,3.0,3.0,80.0,1.0,6.0,2.0,3.0,5.0,3.0,1.0,2.0,Yes,33288.0
5728,Y,No,12.0,3.0,3.0,80.0,1.0,6.0,2.0,3.0,5.0,3.0,1.0,2.0,Yes,33288.0
5729,Y,No,12.0,3.0,3.0,80.0,1.0,6.0,2.0,3.0,5.0,3.0,1.0,2.0,No,33288.0
5730,Y,No,11.0,3.0,3.0,80.0,1.0,2194.0,1.0,3.0,10.0,7.0,1.0,9.0,No,64116.0
5731,Y,No,11.0,3.0,3.0,80.0,1.0,2194.0,1.0,3.0,10.0,7.0,1.0,9.0,Yes,64116.0
5732,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,3.0,3.0,10.0,7.0,2293.0,7.0,Yes,64044.0
5733,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,3.0,3.0,10.0,7.0,2293.0,7.0,Yes,64044.0
5734,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,3.0,3.0,10.0,7.0,2293.0,7.0,Yes,64044.0
5735,Y,Yes,13.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,7547.0,3.0,0.0,3.0,No,48300.0
5736,Y,Yes,13.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,7547.0,3.0,0.0,3.0,No,48300.0
5737,Y,No,20.0,4.0,3.0,80.0,1.0,13.0,2.0,4.0,11.0,7.0,4.0,8.0,Yes,132372.0
5738,Y,No,13.0,3.0,3.0,80.0,0.0,38.0,1.0,2.0,37.0,10.0,1.0,8.0,Yes,166464.0
5739,Y,No,13.0,3.0,3.0,80.0,0.0,38.0,1.0,2.0,37.0,10.0,1.0,8.0,No,166464.0
5740,Y,Yes,14.0,3.0,2.0,80.0,3.0,4.0,3.0,4.0,6133.0,2.0,2.0,2.0,Yes,57444.0
5741,Y,Yes,14.0,3.0,2.0,80.0,3.0,4.0,3.0,4.0,6133.0,2.0,2.0,2.0,Yes,57444.0
5742,Y,No,19.0,3.0,4.0,80.0,0.0,29.0,3.0,2.0,20.0,7.0,6747.0,7.0,No,207936.0
5743,Y,No,19.0,3.0,4.0,80.0,0.0,29.0,3.0,2.0,20.0,7.0,6747.0,7.0,Yes,207936.0
5744,Y,No,19.0,3.0,4.0,80.0,0.0,29.0,3.0,2.0,20.0,7.0,6747.0,7.0,No,207936.0
5745,Y,No,14.0,3.0,1.0,80.0,1.0,34.0,5.0,3.0,33.0,18.0,11.0,9.0,Yes,239988.0
5746,Y,Yes,11.0,3.0,3.0,80.0,0.0,8.0,5.0,3.0,5.0,2.0,0.0,4.0,No,31884.0
5747,Y,No,11.0,3.0,2.0,80.0,0.0,10.0,1.0,4.0,2.0,2.0,7989.0,2.0,No,71820.0
5748,Y,No,11.0,3.0,2.0,80.0,0.0,10.0,1.0,4.0,2.0,2.0,7989.0,2.0,Yes,71820.0
5749,Y,No,19.0,3.0,3.0,80.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,6129.0,No,36804.0
5750,Y,Yes,12.0,3.0,4.0,80.0,0.0,4607.0,3.0,3.0,3.0,2.0,0.0,2.0,No,54456.0
5751,Y,Yes,12.0,3.0,4.0,80.0,0.0,4607.0,3.0,3.0,3.0,2.0,0.0,2.0,No,54456.0
5752,Y,Yes,12.0,3.0,4.0,80.0,0.0,4607.0,3.0,3.0,3.0,2.0,0.0,2.0,No,54456.0
5753,Y,No,12.0,3.0,4.0,80.0,1.0,40.0,3.0,2.0,3177.0,10.0,15.0,6.0,No,123744.0
5754,Y,No,12.0,3.0,1.0,80.0,0.0,5.0,1.0,4.0,5.0,6691.0,0.0,3.0,Yes,51072.0
5755,Y,No,12.0,3.0,1.0,80.0,0.0,5.0,1.0,4.0,5.0,6691.0,0.0,3.0,Yes,51072.0
5756,Y,Yes,15.0,3.0,3.0,80.0,1.0,15.0,2.0,4.0,7.0,2.0,3.0,7.0,Yes,32892.0
5757,Y,Yes,15.0,3.0,3.0,80.0,1.0,15.0,2.0,4.0,7.0,2.0,3.0,7.0,Yes,32892.0
5758,Y,Yes,14.0,3.0,4.0,80.0,0.0,10.0,3.0,3.0,10.0,9.0,8.0,6.0,Yes,84996.0
5759,Y,Yes,19.0,3.0,1.0,80.0,1.0,4.0,3.0,4.0,3.0,2.0,0.0,2.0,Yes,50052.0
5760,Y,Yes,19.0,3.0,1.0,80.0,1.0,4.0,3.0,4.0,3.0,2.0,0.0,2.0,Yes,50052.0
5761,Y,Yes,13.0,3.0,2.0,80.0,0.0,15.0,2.0,2.0,2.0,2.0,4200.0,2.0,Yes,125376.0
5762,Y,Yes,13.0,3.0,2.0,80.0,0.0,15.0,2.0,2.0,2.0,2.0,4200.0,2.0,No,125376.0
5763,Y,No,17.0,3.0,1.0,80.0,0.0,6.0,2.0,1.0,5.0,3.0,0.0,5048.0,Yes,38412.0
5764,Y,No,17.0,3.0,1.0,80.0,0.0,6.0,2.0,1.0,5.0,3.0,0.0,5048.0,No,38412.0
5765,Y,No,17.0,3.0,1.0,80.0,0.0,6.0,2.0,1.0,5.0,3.0,0.0,5048.0,Yes,38412.0
5766,Y,No,14.0,3.0,3.0,80.0,1.0,8.0,3.0,4.0,3.0,9596.0,1.0,2.0,No,28140.0
5767,Y,No,14.0,3.0,3.0,80.0,1.0,8.0,3.0,4.0,3.0,9596.0,1.0,2.0,No,28140.0
5768,Y,No,14.0,3.0,3.0,80.0,1.0,8.0,3.0,4.0,3.0,9596.0,1.0,2.0,No,28140.0
5769,Y,No,11.0,3.0,1.0,80.0,1.0,21.0,3.0,1.0,3.0,7077.0,0.0,2.0,Yes,184824.0
5770,Y,Yes,18.0,3.0,1.0,80.0,1.0,35.0,0.0,3.0,10.0,9.0,1.0,4.0,Yes,235632.0
5771,Y,Yes,18.0,3.0,1.0,80.0,1.0,35.0,0.0,3.0,10.0,9.0,1.0,4.0,Yes,235632.0
5772,Y,Yes,18.0,3.0,1.0,80.0,1.0,35.0,0.0,3.0,10.0,9.0,1.0,4.0,No,235632.0
5773,Y,Yes,22.0,4.0,2.0,80.0,0.0,10.0,5.0,3.0,10.0,2.0,6.0,3434.0,Yes,47028.0
5774,Y,No,13.0,3.0,1.0,80.0,1.0,8.0,2.0,4.0,7.0,7.0,0.0,7.0,Yes,73752.0
5775,Y,No,13.0,3.0,1.0,80.0,1.0,8.0,2.0,4.0,7.0,7.0,0.0,7.0,No,73752.0
5776,Y,No,19.0,3.0,3.0,80.0,1.0,4.0,1.0,1.0,3549.0,2.0,0.0,2.0,Yes,44844.0
5777,Y,No,13.0,3.0,3.0,80.0,0.0,11.0,2.0,1.0,8717.0,7.0,0.0,7.0,Yes,28344.0
5778,Y,No,13.0,3.0,3.0,80.0,0.0,11.0,2.0,1.0,8717.0,7.0,0.0,7.0,Yes,28344.0
5779,Y,No,13.0,3.0,3.0,80.0,0.0,11.0,2.0,1.0,8717.0,7.0,0.0,7.0,Yes,28344.0
5780,Y,No,13.0,3.0,2.0,80.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,No,28512.0
5781,Y,No,13.0,3.0,2.0,80.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,Yes,28512.0
5782,Y,No,13.0,3.0,2.0,80.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,Yes,28512.0
5783,Y,Yes,25.0,4.0,2.0,80.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,No,22308.0
5784,Y,Yes,25.0,4.0,2.0,80.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,Yes,22308.0
5785,Y,Yes,25.0,4.0,2.0,80.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,Yes,22308.0
5786,Y,No,12.0,3.0,3.0,80.0,3.0,7635.0,2.0,3.0,6.0,5.0,3.0,3.0,Yes,38352.0
5787,Y,No,13.0,3.0,3.0,80.0,0.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0,No,29256.0
5788,Y,No,13.0,3.0,3.0,80.0,0.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0,Yes,29256.0
5789,Y,No,13.0,3.0,3.0,80.0,0.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0,Yes,29256.0
5790,Y,Yes,12.0,3.0,4.0,80.0,0.0,10.0,3.0,3.0,9.0,5.0,0.0,8.0,No,50316.0
5791,Y,Yes,12.0,3.0,4.0,80.0,0.0,10.0,3.0,3.0,9.0,5.0,0.0,8.0,No,50316.0
5792,Y,Yes,15.0,3.0,4.0,80.0,3.0,15.0,2.0,3.0,7.0,7.0,1.0,7.0,Yes,107592.0
5793,Y,Yes,15.0,3.0,4.0,80.0,3.0,15.0,2.0,3.0,7.0,7.0,1.0,7.0,No,107592.0
5794,Y,Yes,15.0,3.0,4.0,80.0,3.0,15.0,2.0,3.0,7.0,7.0,1.0,7.0,Yes,107592.0
5795,Y,No,12.0,3.0,1.0,80.0,0.0,12.0,2.0,3.0,1036.0,0.0,0.0,0.0,Yes,117888.0
5796,Y,No,12.0,3.0,1.0,80.0,0.0,12.0,2.0,3.0,1036.0,0.0,0.0,0.0,Yes,117888.0
5797,Y,No,12.0,3.0,1.0,80.0,0.0,12.0,2.0,3.0,1036.0,0.0,0.0,0.0,No,117888.0
5798,Y,No,16.0,3.0,2.0,80.0,1.0,34.0,4.0,3.0,33.0,7.0,1.0,9.0,Yes,122028.0
5799,Y,No,16.0,3.0,2.0,80.0,1.0,34.0,4.0,3.0,33.0,7.0,1.0,9.0,Yes,122028.0
5800,Y,Yes,14.0,3.0,3.0,80.0,0.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,No,32196.0
5801,Y,Yes,14.0,3.0,3.0,80.0,0.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,Yes,32196.0
5802,Y,Yes,14.0,3.0,3.0,80.0,0.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,No,32196.0
5803,Y,No,15.0,3.0,4.0,80.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,2879.0,Yes,34908.0
5804,Y,No,15.0,3.0,4.0,80.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,2879.0,No,34908.0
5805,Y,No,15.0,3.0,4.0,80.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,2879.0,Yes,34908.0
5806,Y,No,13.0,3.0,1.0,80.0,2.0,10.0,1.0,3.0,8.0,7.0,7.0,7.0,Yes,65148.0
5807,Y,No,13.0,3.0,1.0,80.0,2.0,10.0,1.0,3.0,8.0,7.0,7.0,7.0,No,65148.0
5808,Y,No,13.0,3.0,1.0,80.0,2.0,10.0,1.0,3.0,8.0,7.0,7.0,7.0,No,65148.0
5809,Y,Yes,18.0,3.0,1.0,80.0,0.0,12.0,3.0,2.0,1.0,1191.0,0.0,0.0,Yes,62856.0
5810,Y,No,16.0,3.0,4.0,80.0,0.0,5.0,3.0,3.0,5.0,4.0,0.0,3.0,Yes,58308.0
5811,Y,No,16.0,3.0,4.0,80.0,0.0,5.0,3.0,3.0,5.0,4.0,0.0,3.0,Yes,58308.0
5812,Y,No,16.0,3.0,4.0,80.0,0.0,5.0,3.0,3.0,5.0,4.0,0.0,3.0,Yes,58308.0
5813,Y,No,19.0,3.0,2.0,80.0,1.0,14.0,1.0,3.0,10.0,8.0,7.0,9333.0,Yes,37716.0
5814,Y,No,19.0,3.0,2.0,80.0,1.0,14.0,1.0,3.0,10.0,8.0,7.0,9333.0,Yes,37716.0
5815,Y,No,16.0,3.0,3.0,80.0,1.0,9501.0,3.0,3.0,0.0,0.0,0.0,0.0,No,64560.0
5816,Y,No,16.0,3.0,3.0,80.0,1.0,9501.0,3.0,3.0,0.0,0.0,0.0,0.0,Yes,64560.0
5817,Y,No,16.0,3.0,3.0,80.0,1.0,9501.0,3.0,3.0,0.0,0.0,0.0,0.0,Yes,64560.0
5818,Y,Yes,24.0,4.0,3.0,80.0,1.0,8.0,3.0,3.0,8.0,0.0,2754.0,7.0,Yes,67260.0
5819,Y,Yes,24.0,4.0,3.0,80.0,1.0,8.0,3.0,3.0,8.0,0.0,2754.0,7.0,Yes,67260.0
5820,Y,No,12.0,3.0,4.0,80.0,2.0,12.0,3.0,3.0,6.0,3.0,0.0,1.0,No,80736.0
5821,Y,No,12.0,3.0,4.0,80.0,2.0,12.0,3.0,3.0,6.0,3.0,0.0,1.0,No,80736.0
5822,Y,No,11.0,3.0,1.0,80.0,0.0,34.0,3.0,4.0,34.0,6.0,1.0,16.0,Yes,202272.0
5823,Y,No,12.0,3.0,3.0,80.0,1.0,11.0,2.0,3.0,11.0,8.0,7.0,9.0,Yes,65196.0
5824,Y,No,12.0,3.0,3.0,80.0,1.0,11.0,2.0,3.0,11.0,8.0,7.0,9.0,Yes,65196.0
5825,Y,No,12.0,3.0,3.0,80.0,1.0,11.0,2.0,3.0,11.0,8.0,7.0,9.0,Yes,65196.0
5826,Y,Yes,11.0,3.0,3.0,80.0,1.0,7.0,4.0,4.0,4.0,3.0,0.0,3.0,Yes,27324.0
5827,Y,No,25.0,4.0,3.0,80.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,Yes,43092.0
5828,Y,No,25.0,4.0,3.0,80.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,No,43092.0
5829,Y,No,25.0,4.0,3.0,80.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,Yes,43092.0
5830,Y,Yes,22.0,4.0,1.0,80.0,0.0,9.0,2.0,3.0,9508.0,7.0,4.0,7.0,Yes,114984.0
5831,Y,Yes,22.0,4.0,1.0,80.0,0.0,9.0,2.0,3.0,9508.0,7.0,4.0,7.0,No,114984.0
5832,Y,No,18.0,3.0,3.0,80.0,0.0,8.0,6.0,3.0,6.0,2.0,0.0,1.0,Yes,56136.0
5833,Y,No,11.0,3.0,1.0,80.0,1.0,12.0,2.0,3.0,7.0,7.0,1.0,2892.0,Yes,85680.0
5834,Y,No,11.0,3.0,1.0,80.0,1.0,12.0,2.0,3.0,7.0,7.0,1.0,2892.0,Yes,85680.0
5835,Y,No,11.0,3.0,1.0,80.0,1.0,12.0,2.0,3.0,7.0,7.0,1.0,2892.0,Yes,85680.0
5836,Y,No,14.0,3.0,2.0,80.0,0.0,4.0,3.0,3.0,4.0,2.0,0.0,2.0,Yes,58896.0
5837,Y,No,14.0,3.0,2.0,80.0,0.0,4.0,3.0,3.0,4.0,2.0,0.0,2.0,Yes,58896.0
5838,Y,No,17.0,3.0,2.0,80.0,1.0,22.0,3.0,3.0,9.0,8.0,2.0,3.0,Yes,157440.0
5839,Y,No,17.0,3.0,2.0,80.0,1.0,22.0,3.0,3.0,9.0,8.0,2.0,3.0,No,157440.0
5840,Y,No,17.0,3.0,2.0,80.0,1.0,22.0,3.0,3.0,9.0,8.0,2.0,3.0,Yes,157440.0
5841,Y,No,11.0,3.0,3.0,80.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,Yes,34668.0
5842,Y,No,11.0,3.0,3.0,80.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,Yes,34668.0
5843,Y,No,11.0,3.0,3.0,80.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,Yes,34668.0
5844,Y,No,21.0,4.0,4.0,80.0,2.0,8.0,3.0,2.0,2.0,2.0,0.0,2.0,Yes,31848.0
5845,Y,No,21.0,4.0,4.0,80.0,2.0,8.0,3.0,2.0,2.0,2.0,0.0,2.0,No,31848.0
5846,Y,No,12.0,3.0,2.0,80.0,1.0,13.0,5.0,1.0,13.0,4174.0,3.0,12.0,Yes,51672.0
5847,Y,No,12.0,3.0,2.0,80.0,1.0,13.0,5.0,1.0,13.0,4174.0,3.0,12.0,No,51672.0
5848,Y,No,12.0,3.0,2.0,80.0,1.0,13.0,5.0,1.0,13.0,4174.0,3.0,12.0,Yes,51672.0
5849,Y,Yes,16.0,3.0,1.0,80.0,0.0,26.0,2.0,3.0,1488.0,10.0,1.0,11.0,No,225888.0
5850,Y,Yes,16.0,3.0,1.0,80.0,0.0,26.0,2.0,3.0,1488.0,10.0,1.0,11.0,Yes,225888.0
5851,Y,Yes,16.0,3.0,1.0,80.0,0.0,26.0,2.0,3.0,1488.0,10.0,1.0,11.0,No,225888.0
5852,Y,No,11.0,3.0,4.0,80.0,1.0,5.0,3.0,3.0,5.0,2.0,0.0,4528.0,Yes,59616.0
5853,Y,No,11.0,3.0,4.0,80.0,1.0,5.0,3.0,3.0,5.0,2.0,0.0,4528.0,No,59616.0
5854,Y,No,12.0,3.0,2.0,80.0,0.0,8.0,5.0,4.0,3.0,2.0,1.0,2.0,Yes,50376.0
5855,Y,No,12.0,3.0,4.0,80.0,0.0,25.0,6.0,2.0,9.0,7.0,5.0,4.0,No,126144.0
5856,Y,No,21.0,4.0,2.0,80.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Yes,114312.0
5857,Y,No,15.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,5359.0,7.0,0.0,5.0,Yes,62736.0
5858,Y,No,11.0,3.0,1.0,80.0,0.0,37.0,3.0,2.0,6.0,4.0,0.0,2.0,No,87120.0
5859,Y,No,25.0,4.0,4.0,80.0,1.0,13.0,6.0,4.0,13.0,8.0,0.0,8.0,Yes,127776.0
5860,Y,No,25.0,4.0,4.0,80.0,1.0,13.0,6.0,4.0,13.0,8.0,0.0,8.0,Yes,127776.0
5861,Y,No,25.0,4.0,4.0,80.0,1.0,13.0,6.0,4.0,13.0,8.0,0.0,8.0,No,127776.0
5862,Y,Yes,11.0,3.0,4.0,80.0,1.0,8.0,2.0,3.0,2744.0,2.0,1.0,4.0,Yes,78996.0
5863,Y,Yes,11.0,3.0,4.0,80.0,1.0,8.0,2.0,3.0,2744.0,2.0,1.0,4.0,Yes,78996.0
5864,Y,No,13.0,3.0,4.0,80.0,0.0,19.0,0.0,3.0,2.0,2.0,2.0,2.0,Yes,50880.0
5865,Y,No,13.0,3.0,4.0,80.0,0.0,19.0,0.0,3.0,2.0,2.0,2.0,2.0,No,50880.0
5866,Y,No,14.0,3.0,4.0,80.0,1.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,Yes,38448.0
5867,Y,No,14.0,3.0,4.0,80.0,1.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,Yes,38448.0
5868,Y,Yes,12.0,3.0,3.0,80.0,1.0,28.0,4.0,3.0,22.0,11.0,14.0,10.0,Yes,123996.0
5869,Y,No,18.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,2.0,0.0,2.0,2.0,Yes,100512.0
5870,Y,No,13.0,3.0,1.0,80.0,0.0,8270.0,4.0,3.0,19.0,2.0,11.0,9.0,Yes,73812.0
5871,Y,No,13.0,3.0,1.0,80.0,0.0,8270.0,4.0,3.0,19.0,2.0,11.0,9.0,No,73812.0
5872,Y,No,13.0,3.0,1.0,80.0,0.0,8270.0,4.0,3.0,19.0,2.0,11.0,9.0,Yes,73812.0
5873,Y,No,23.0,4.0,4.0,80.0,1.0,25.0,3.0,2.0,23.0,15.0,14.0,4.0,Yes,128976.0
5874,Y,Yes,12.0,3.0,3.0,80.0,1.0,7.0,2.0,3.0,7.0,7.0,0.0,7.0,No,82008.0
5875,Y,No,14.0,3.0,4.0,80.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,No,14784.0
5876,Y,No,14.0,3.0,4.0,80.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,Yes,14784.0
5877,Y,No,14.0,3.0,4.0,80.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,Yes,14784.0
5878,Y,No,13.0,3.0,3.0,80.0,0.0,9.0,4.0,3.0,9.0,8.0,8.0,8.0,Yes,55932.0
5879,Y,No,13.0,3.0,3.0,80.0,0.0,9.0,4.0,3.0,9.0,8.0,8.0,8.0,Yes,55932.0
5880,Y,No,13.0,3.0,3.0,80.0,0.0,9.0,4.0,3.0,9.0,8.0,8.0,8.0,No,55932.0
5881,Y,Yes,18.0,3.0,4.0,80.0,1.0,35.0,3.0,3.0,5.0,2.0,0.0,4.0,Yes,131208.0
5882,Y,Yes,18.0,3.0,4.0,80.0,1.0,35.0,3.0,3.0,5.0,2.0,0.0,4.0,Yes,131208.0
5883,Y,No,15.0,3.0,1.0,80.0,1.0,9.0,5.0,3.0,7.0,7.0,1.0,7876.0,Yes,119892.0
5884,Y,No,15.0,3.0,1.0,80.0,1.0,9.0,5.0,3.0,7.0,7.0,1.0,7876.0,No,119892.0
5885,Y,No,15.0,3.0,1.0,80.0,1.0,9.0,5.0,3.0,7.0,7.0,1.0,7876.0,Yes,119892.0
5886,Y,No,19.0,3.0,4.0,80.0,0.0,5787.0,3.0,1.0,11.0,8.0,3.0,3.0,Yes,103272.0
5887,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,6.0,2.0,4.0,1.0,No,34044.0
5888,Y,No,18.0,3.0,1.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,8922.0,2.0,Yes,53580.0
5889,Y,No,18.0,3.0,1.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,8922.0,2.0,No,53580.0
5890,Y,No,18.0,3.0,1.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,8922.0,2.0,No,53580.0
5891,Y,Yes,13.0,3.0,3.0,80.0,1.0,29.0,2.0,2.0,1.0,0.0,0.0,2702.0,Yes,214500.0
5892,Y,No,12.0,3.0,2.0,80.0,0.0,4958.0,2.0,3.0,8.0,7.0,1.0,3.0,Yes,65664.0
5893,Y,No,12.0,3.0,2.0,80.0,0.0,4958.0,2.0,3.0,8.0,7.0,1.0,3.0,Yes,65664.0
5894,Y,No,16.0,3.0,3.0,80.0,0.0,12.0,3.0,2.0,9.0,7.0,4370.0,3.0,Yes,61920.0
5895,Y,No,11.0,3.0,3.0,80.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,Yes,31704.0
5896,Y,No,11.0,3.0,3.0,80.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,No,31704.0
5897,Y,No,18.0,3.0,3.0,80.0,1.0,20.0,2.0,1.0,17.0,9.0,0.0,15.0,Yes,28176.0
5898,Y,No,17.0,3.0,2.0,80.0,1.0,3077.0,1.0,3.0,10.0,9.0,0.0,9.0,No,90120.0
5899,Y,No,17.0,3.0,2.0,80.0,1.0,3077.0,1.0,3.0,10.0,9.0,0.0,9.0,Yes,90120.0
5900,Y,No,17.0,3.0,2.0,80.0,1.0,3077.0,1.0,3.0,10.0,9.0,0.0,9.0,No,90120.0
5901,Y,No,11.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,6.0,5.0,1.0,3.0,No,52572.0
5902,Y,No,11.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,6.0,5.0,1.0,3.0,Yes,52572.0
5903,Y,Yes,13.0,3.0,2.0,80.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,Yes,25452.0
5904,Y,Yes,13.0,3.0,2.0,80.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,Yes,25452.0
5905,Y,No,19.0,3.0,3.0,80.0,0.0,8575.0,5.0,3.0,1.0,1.0,0.0,0.0,Yes,78480.0
