EmployeeNumber,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked
5566,44.0,Travel_Frequently,1193.0,Research & Development,2.0,1.0,Medical,1.0,2.0,Male,86.0,3.0,3.0,Manufacturing Director,3.0,Single,10209.0,19719.0,5.0
5567,44.0,Travel_Frequently,1193.0,Research & Development,2.0,1.0,Medical,1.0,2.0,Male,86.0,3.0,3.0,Manufacturing Director,3.0,Single,10209.0,19719.0,5.0
5568,44.0,Travel_Frequently,1193.0,Research & Development,2.0,1.0,Medical,1.0,2.0,Male,86.0,3.0,3.0,Manufacturing Director,3.0,Single,10209.0,19719.0,5.0
5569,31.0,Travel_Rarely,691.0,Research & Development,716417.0,4.0,Technical Degree,1.0,3.0,Male,86.0,3.0,1.0,Research Scientist,4.0,Married,4821.0,10077.0,0.0
5570,31.0,Travel_Rarely,691.0,Research & Development,716417.0,4.0,Technical Degree,1.0,3.0,Male,86.0,3.0,1.0,Research Scientist,4.0,Married,4821.0,10077.0,0.0
5571,29.0,Travel_Rarely,1082.0,Research & Development,9.0,4.0,Medical,1.0,4.0,Female,43.0,3.0,1.0,Laboratory Technician,3.0,Married,2974.0,25412.0,9.0
5572,29.0,Travel_Rarely,1082.0,Research & Development,9.0,4.0,Medical,1.0,4.0,Female,43.0,3.0,1.0,Laboratory Technician,3.0,Married,2974.0,25412.0,9.0
5573,29.0,Travel_Rarely,1082.0,Research & Development,9.0,4.0,Medical,1.0,4.0,Female,43.0,3.0,1.0,Laboratory Technician,3.0,Married,2974.0,25412.0,9.0
5574,55.0,Travel_Frequently,1091.0,Research & Development,2.0,1.0,Life Sciences,1.0,4.0,Male,65.0,3.0,3.0,Manufacturing Director,2.0,Married,10976.0,15813.0,3.0
5575,45.0,Travel_Rarely,1448.0,Research & Development,29.0,3.0,Technical Degree,1.0,2.0,Male,55.0,3.0,3.0,Manufacturing Director,4.0,Married,9380.0,14720.0,4.0
5576,45.0,Travel_Rarely,1448.0,Research & Development,29.0,3.0,Technical Degree,1.0,2.0,Male,55.0,3.0,3.0,Manufacturing Director,4.0,Married,9380.0,14720.0,4.0
5577,45.0,Travel_Rarely,1448.0,Research & Development,29.0,3.0,Technical Degree,1.0,2.0,Male,55.0,3.0,3.0,Manufacturing Director,4.0,Married,9380.0,14720.0,4.0
5578,40.0,Travel_Rarely,369.0,Research & Development,8.0,2.0,Life Sciences,1.0,2.0,Female,92.0,3.0,2.0,Manufacturing Director,1.0,Married,6516.0,5041.0,2.0
5579,40.0,Travel_Rarely,369.0,Research & Development,8.0,2.0,Life Sciences,1.0,2.0,Female,92.0,3.0,2.0,Manufacturing Director,1.0,Married,6516.0,5041.0,2.0
5580,40.0,Travel_Rarely,369.0,Research & Development,8.0,2.0,Life Sciences,1.0,2.0,Female,92.0,3.0,2.0,Manufacturing Director,1.0,Married,6516.0,5041.0,2.0
5581,56.0,Travel_Rarely,310.0,Research & Development,7.0,2.0,Technical Degree,1.0,4.0,Male,72.0,3.0,1.0,Laboratory Technician,3.0,Married,2339.0,3666.0,8.0
5582,56.0,Travel_Rarely,310.0,Research & Development,7.0,2.0,Technical Degree,1.0,4.0,Male,72.0,3.0,1.0,Laboratory Technician,3.0,Married,2339.0,3666.0,8.0
5583,31.0,Travel_Frequently,1125.0,Research & Development,1.0,3.0,Life Sciences,1.0,4.0,Male,48.0,1.0,2.0,Research Scientist,1.0,Married,5003.0,5771.0,1.0
5584,31.0,Travel_Frequently,1125.0,Research & Development,1.0,3.0,Life Sciences,1.0,4.0,Male,48.0,1.0,2.0,Research Scientist,1.0,Married,5003.0,5771.0,1.0
5585,31.0,Travel_Frequently,1125.0,Research & Development,1.0,3.0,Life Sciences,1.0,4.0,Male,48.0,1.0,2.0,Research Scientist,1.0,Married,5003.0,5771.0,1.0
5586,46.0,Travel_Rarely,1402.0,Sales,2.0,3.0,Marketing,1.0,3.0,Female,69.0,3.0,4.0,Manager,1.0,Married,17048.0,24097.0,8.0
5587,46.0,Travel_Rarely,1402.0,Sales,2.0,3.0,Marketing,1.0,3.0,Female,69.0,3.0,4.0,Manager,1.0,Married,17048.0,24097.0,8.0
5588,46.0,Travel_Rarely,1402.0,Sales,2.0,3.0,Marketing,1.0,3.0,Female,69.0,3.0,4.0,Manager,1.0,Married,17048.0,24097.0,8.0
5589,35.0,Travel_Rarely,662.0,Sales,1.0,5.0,Marketing,1.0,3.0,Male,94.0,3.0,3.0,Sales Executive,2.0,Married,7295.0,11439.0,1.0
5590,35.0,Travel_Rarely,662.0,Sales,1.0,5.0,Marketing,1.0,3.0,Male,94.0,3.0,3.0,Sales Executive,2.0,Married,7295.0,11439.0,1.0
5591,27.0,Travel_Rarely,1377.0,Sales,2.0,3.0,Life Sciences,1.0,4.0,Male,74.0,3.0,2.0,Sales Executive,3.0,Single,4478.0,5242.0,1.0
5592,27.0,Travel_Rarely,1377.0,Sales,2.0,3.0,Life Sciences,1.0,4.0,Male,74.0,3.0,2.0,Sales Executive,3.0,Single,4478.0,5242.0,1.0
5593,58.0,Travel_Frequently,781.0,Research & Development,2.0,1.0,Life Sciences,1.0,4.0,Male,57.0,2.0,1.0,Laboratory Technician,4.0,Divorced,2380.0,13384.0,9.0
5594,58.0,Travel_Frequently,781.0,Research & Development,2.0,1.0,Life Sciences,1.0,4.0,Male,57.0,2.0,1.0,Laboratory Technician,4.0,Divorced,2380.0,13384.0,9.0
5595,58.0,Travel_Frequently,781.0,Research & Development,2.0,1.0,Life Sciences,1.0,4.0,Male,57.0,2.0,1.0,Laboratory Technician,4.0,Divorced,2380.0,13384.0,9.0
5596,38.0,Travel_Rarely,1380.0,Research & Development,546730.0,2.0,Life Sciences,1.0,3.0,Female,75.0,3.0,1.0,Laboratory Technician,4.0,Single,2288.0,6319.0,1.0
5597,38.0,Travel_Rarely,1380.0,Research & Development,546730.0,2.0,Life Sciences,1.0,3.0,Female,75.0,3.0,1.0,Laboratory Technician,4.0,Single,2288.0,6319.0,1.0
5598,26.0,Travel_Rarely,991.0,Research & Development,6.0,3.0,Life Sciences,1.0,3.0,Female,71.0,3.0,1.0,Laboratory Technician,4.0,Married,2659.0,17759.0,1.0
5599,26.0,Travel_Rarely,991.0,Research & Development,6.0,3.0,Life Sciences,1.0,3.0,Female,71.0,3.0,1.0,Laboratory Technician,4.0,Married,2659.0,17759.0,1.0
5600,26.0,Travel_Rarely,703.0,Sales,28.0,2.0,Marketing,1.0,1.0,Male,66.0,3.0,2.0,Sales Executive,2.0,Married,6272.0,7428.0,1.0
5601,26.0,Travel_Rarely,703.0,Sales,28.0,2.0,Marketing,1.0,1.0,Male,66.0,3.0,2.0,Sales Executive,2.0,Married,6272.0,7428.0,1.0
5602,26.0,Travel_Rarely,703.0,Sales,28.0,2.0,Marketing,1.0,1.0,Male,66.0,3.0,2.0,Sales Executive,2.0,Married,6272.0,7428.0,1.0
5603,27.0,Travel_Rarely,591.0,Research & Development,2.0,1.0,Medical,1.0,1.0,Male,40.0,3.0,1.0,Laboratory Technician,2.0,Married,3468.0,16632.0,9.0
5604,39.0,Travel_Frequently,945.0,Research & Development,242839.0,3.0,Medical,1.0,4.0,Female,82.0,3.0,3.0,Manufacturing Director,1.0,Single,10880.0,5083.0,1.0
5605,29.0,Travel_Rarely,806.0,Research & Development,743173.0,3.0,Technical Degree,1.0,2.0,Female,39.0,3.0,1.0,Laboratory Technician,3.0,Divorced,3339.0,17285.0,3.0
5606,29.0,Travel_Rarely,806.0,Research & Development,743173.0,3.0,Technical Degree,1.0,2.0,Female,39.0,3.0,1.0,Laboratory Technician,3.0,Divorced,3339.0,17285.0,3.0
5607,42.0,Travel_Frequently,458.0,Research & Development,26.0,5.0,Medical,1.0,1.0,Female,60.0,3.0,3.0,Research Director,1.0,Married,13191.0,23281.0,3.0
5608,42.0,Travel_Frequently,458.0,Research & Development,26.0,5.0,Medical,1.0,1.0,Female,60.0,3.0,3.0,Research Director,1.0,Married,13191.0,23281.0,3.0
5609,42.0,Travel_Frequently,458.0,Research & Development,26.0,5.0,Medical,1.0,1.0,Female,60.0,3.0,3.0,Research Director,1.0,Married,13191.0,23281.0,3.0
5610,37.0,Travel_Rarely,342.0,Sales,16.0,4.0,Marketing,1.0,4.0,Male,66.0,2.0,2.0,Sales Executive,3.0,Divorced,6334.0,24558.0,4.0
5611,37.0,Travel_Rarely,342.0,Sales,16.0,4.0,Marketing,1.0,4.0,Male,66.0,2.0,2.0,Sales Executive,3.0,Divorced,6334.0,24558.0,4.0
5612,38.0,Travel_Rarely,1333.0,Research & Development,150886.0,3.0,Technical Degree,1.0,4.0,Female,80.0,3.0,3.0,Research Director,1.0,Married,13582.0,16292.0,1.0
5613,38.0,Travel_Rarely,1333.0,Research & Development,150886.0,3.0,Technical Degree,1.0,4.0,Female,80.0,3.0,3.0,Research Director,1.0,Married,13582.0,16292.0,1.0
5614,41.0,Travel_Rarely,263.0,Research & Development,946786.0,3.0,Medical,1.0,4.0,Male,59.0,3.0,1.0,Laboratory Technician,1.0,Single,4721.0,3119.0,2.0
5615,41.0,Travel_Rarely,263.0,Research & Development,946786.0,3.0,Medical,1.0,4.0,Male,59.0,3.0,1.0,Laboratory Technician,1.0,Single,4721.0,3119.0,2.0
5616,41.0,Travel_Rarely,263.0,Research & Development,946786.0,3.0,Medical,1.0,4.0,Male,59.0,3.0,1.0,Laboratory Technician,1.0,Single,4721.0,3119.0,2.0
5617,36.0,Non-Travel,845.0,Sales,1.0,5.0,Medical,1.0,4.0,Female,45.0,3.0,2.0,Sales Executive,4.0,Single,6653.0,15276.0,4.0
5618,36.0,Non-Travel,845.0,Sales,1.0,5.0,Medical,1.0,4.0,Female,45.0,3.0,2.0,Sales Executive,4.0,Single,6653.0,15276.0,4.0
5619,30.0,Travel_Rarely,1358.0,Research & Development,24.0,1.0,Life Sciences,1.0,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0
5620,30.0,Travel_Rarely,1358.0,Research & Development,24.0,1.0,Life Sciences,1.0,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0
5621,30.0,Travel_Rarely,1358.0,Research & Development,24.0,1.0,Life Sciences,1.0,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0
5622,25.0,Travel_Rarely,141.0,Sales,3.0,1.0,Other,1.0,3.0,Male,98.0,3.0,2.0,Sales Executive,1.0,Married,4194.0,14363.0,1.0
5623,25.0,Travel_Rarely,141.0,Sales,3.0,1.0,Other,1.0,3.0,Male,98.0,3.0,2.0,Sales Executive,1.0,Married,4194.0,14363.0,1.0
5624,25.0,Travel_Rarely,141.0,Sales,3.0,1.0,Other,1.0,3.0,Male,98.0,3.0,2.0,Sales Executive,1.0,Married,4194.0,14363.0,1.0
5625,25.0,Travel_Rarely,883.0,Sales,26.0,1.0,Medical,1.0,3.0,Female,32.0,3.0,2.0,Sales Executive,4.0,Single,6180.0,22807.0,1.0
5626,25.0,Travel_Rarely,883.0,Sales,26.0,1.0,Medical,1.0,3.0,Female,32.0,3.0,2.0,Sales Executive,4.0,Single,6180.0,22807.0,1.0
5627,31.0,Travel_Rarely,542.0,Sales,20.0,3.0,Life Sciences,1.0,2.0,Female,71.0,1.0,2.0,Sales Executive,3.0,Married,4559.0,24788.0,3.0
5628,31.0,Travel_Rarely,542.0,Sales,20.0,3.0,Life Sciences,1.0,2.0,Female,71.0,1.0,2.0,Sales Executive,3.0,Married,4559.0,24788.0,3.0
5629,29.0,Travel_Rarely,1370.0,Research & Development,3.0,1.0,Medical,1.0,2.0,Male,87.0,3.0,1.0,Laboratory Technician,1.0,Single,4723.0,16213.0,1.0
5630,29.0,Travel_Rarely,428.0,Sales,607220.0,3.0,Marketing,1.0,2.0,Female,52.0,1.0,1.0,Sales Representative,2.0,Single,2760.0,14630.0,1.0
5631,29.0,Travel_Rarely,428.0,Sales,607220.0,3.0,Marketing,1.0,2.0,Female,52.0,1.0,1.0,Sales Representative,2.0,Single,2760.0,14630.0,1.0
5632,26.0,Travel_Frequently,426.0,Human Resources,17.0,4.0,Life Sciences,1.0,2.0,Female,58.0,3.0,1.0,Human Resources,3.0,Divorced,2741.0,22808.0,0.0
5633,26.0,Travel_Frequently,426.0,Human Resources,17.0,4.0,Life Sciences,1.0,2.0,Female,58.0,3.0,1.0,Human Resources,3.0,Divorced,2741.0,22808.0,0.0
5634,7952.0,Travel_Frequently,566.0,Research & Development,18.0,4.0,Life Sciences,1.0,3.0,Male,81.0,4.0,1.0,Laboratory Technician,4.0,Married,3688.0,7122.0,4.0
5635,7952.0,Travel_Frequently,566.0,Research & Development,18.0,4.0,Life Sciences,1.0,3.0,Male,81.0,4.0,1.0,Laboratory Technician,4.0,Married,3688.0,7122.0,4.0
5636,44.0,Travel_Rarely,1313.0,Research & Development,7.0,3.0,Medical,1.0,2.0,Female,31.0,3.0,5.0,Research Director,4.0,Divorced,19049.0,3549.0,0.0
5637,33.0,Travel_Rarely,147.0,Human Resources,2.0,3.0,Human Resources,1.0,2.0,Male,99.0,3.0,1.0,Human Resources,3.0,Married,3600.0,8429.0,1.0
5638,49.0,Travel_Frequently,279.0,Research & Development,8.0,1.0,Life Sciences,1.0,3.0,Male,61.0,2.0,2.0,Research Scientist,2.0,Married,5130.0,24907.0,1.0
5639,49.0,Travel_Frequently,279.0,Research & Development,8.0,1.0,Life Sciences,1.0,3.0,Male,61.0,2.0,2.0,Research Scientist,2.0,Married,5130.0,24907.0,1.0
5640,36.0,Non-Travel,217.0,Research & Development,18.0,4.0,Life Sciences,1.0,1.0,Male,78.0,3.0,2.0,Manufacturing Director,4.0,Single,7779.0,23238.0,2.0
5641,38.0,Travel_Rarely,1153.0,Research & Development,560047.0,2.0,Other,1.0,4.0,Female,40.0,2.0,1.0,Laboratory Technician,3.0,Married,3702.0,16376.0,1.0
5642,38.0,Travel_Rarely,1153.0,Research & Development,560047.0,2.0,Other,1.0,4.0,Female,40.0,2.0,1.0,Laboratory Technician,3.0,Married,3702.0,16376.0,1.0
5643,39.0,Travel_Rarely,1431.0,Research & Development,1.0,4.0,Medical,1.0,3.0,Female,96.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2232.0,15417.0,7.0
5644,39.0,Travel_Rarely,1431.0,Research & Development,1.0,4.0,Medical,1.0,3.0,Female,96.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2232.0,15417.0,7.0
5645,58.0,Non-Travel,390.0,Research & Development,1.0,4.0,Life Sciences,1.0,4.0,Male,32.0,1.0,2.0,Healthcare Representative,3.0,Divorced,5660.0,17056.0,2.0
5646,54.0,Non-Travel,142.0,Human Resources,840183.0,3.0,Human Resources,1.0,4.0,Female,30.0,4.0,4.0,Manager,4.0,Single,17328.0,13871.0,2.0
5647,54.0,Non-Travel,142.0,Human Resources,840183.0,3.0,Human Resources,1.0,4.0,Female,30.0,4.0,4.0,Manager,4.0,Single,17328.0,13871.0,2.0
5648,54.0,Non-Travel,142.0,Human Resources,840183.0,3.0,Human Resources,1.0,4.0,Female,30.0,4.0,4.0,Manager,4.0,Single,17328.0,13871.0,2.0
5649,33.0,Travel_Rarely,1277.0,Research & Development,15.0,1.0,Medical,1.0,2.0,Male,56.0,3.0,3.0,Manager,3.0,Married,13610.0,24619.0,7.0
5650,33.0,Travel_Rarely,1277.0,Research & Development,15.0,1.0,Medical,1.0,2.0,Male,56.0,3.0,3.0,Manager,3.0,Married,13610.0,24619.0,7.0
5651,33.0,Travel_Rarely,1277.0,Research & Development,15.0,1.0,Medical,1.0,2.0,Male,56.0,3.0,3.0,Manager,3.0,Married,13610.0,24619.0,7.0
5652,40.0,Travel_Rarely,118.0,Sales,588585.0,2.0,Life Sciences,1.0,4.0,Female,84.0,3.0,2.0,Sales Executive,1.0,Married,4639.0,11262.0,1.0
5653,40.0,Travel_Rarely,884.0,Research & Development,479723.0,3.0,Life Sciences,1.0,1.0,Female,80.0,2.0,3.0,Manufacturing Director,3.0,Married,10435.0,25800.0,1.0
5654,40.0,Travel_Rarely,884.0,Research & Development,479723.0,3.0,Life Sciences,1.0,1.0,Female,80.0,2.0,3.0,Manufacturing Director,3.0,Married,10435.0,25800.0,1.0
5655,29.0,Travel_Frequently,574.0,Research & Development,20.0,1.0,Medical,1.0,4.0,Male,40.0,3.0,1.0,Laboratory Technician,4.0,Married,3812.0,7003.0,1.0
5656,36.0,Non-Travel,1434.0,Sales,8.0,4.0,Life Sciences,1.0,1.0,Male,76.0,2.0,3.0,Sales Executive,1.0,Single,7587.0,14229.0,1.0
5657,36.0,Non-Travel,1434.0,Sales,8.0,4.0,Life Sciences,1.0,1.0,Male,76.0,2.0,3.0,Sales Executive,1.0,Single,7587.0,14229.0,1.0
5658,36.0,Travel_Frequently,1467.0,Sales,11.0,2.0,Technical Degree,1.0,2.0,Female,92.0,3.0,3.0,Sales Executive,4.0,Married,9738.0,22952.0,0.0
5659,46.0,Travel_Rarely,1277.0,Sales,2.0,3.0,Life Sciences,1.0,3.0,Male,74.0,3.0,3.0,Sales Executive,4.0,Divorced,10368.0,5596.0,4.0
5660,46.0,Travel_Rarely,1277.0,Sales,2.0,3.0,Life Sciences,1.0,3.0,Male,74.0,3.0,3.0,Sales Executive,4.0,Divorced,10368.0,5596.0,4.0
5661,38.0,Travel_Rarely,1009.0,Sales,2.0,2.0,Life Sciences,1.0,2.0,Female,31.0,3.0,2.0,Sales Executive,1.0,Divorced,6893.0,19461.0,3.0
5662,53.0,Travel_Rarely,447.0,Research & Development,2.0,3.0,Medical,1.0,4.0,Male,39.0,4.0,4.0,Research Director,2.0,Single,16598.0,19764.0,4.0
5663,53.0,Travel_Rarely,447.0,Research & Development,2.0,3.0,Medical,1.0,4.0,Male,39.0,4.0,4.0,Research Director,2.0,Single,16598.0,19764.0,4.0
5664,53.0,Travel_Rarely,447.0,Research & Development,2.0,3.0,Medical,1.0,4.0,Male,39.0,4.0,4.0,Research Director,2.0,Single,16598.0,19764.0,4.0
5665,35.0,Travel_Rarely,1258.0,Research & Development,1.0,4.0,Life Sciences,1.0,4.0,Female,40.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0
5666,35.0,Travel_Rarely,1258.0,Research & Development,1.0,4.0,Life Sciences,1.0,4.0,Female,40.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0
5667,47.0,Travel_Rarely,571.0,Sales,14.0,3.0,Medical,1.0,3.0,Female,78.0,3.0,2.0,Sales Executive,3.0,Married,4591.0,24200.0,3.0
5668,31.0,Travel_Frequently,163.0,Research & Development,24.0,1.0,Technical Degree,1.0,4.0,Female,30.0,3.0,2.0,Manufacturing Director,4.0,Single,5238.0,6670.0,2.0
5669,31.0,Travel_Frequently,163.0,Research & Development,24.0,1.0,Technical Degree,1.0,4.0,Female,30.0,3.0,2.0,Manufacturing Director,4.0,Single,5238.0,6670.0,2.0
5670,42.0,Travel_Rarely,691.0,Sales,8.0,4.0,Marketing,1.0,3.0,Male,48.0,3.0,2.0,Sales Executive,2.0,Married,6825.0,21173.0,0.0
5671,42.0,Travel_Rarely,691.0,Sales,8.0,4.0,Marketing,1.0,3.0,Male,48.0,3.0,2.0,Sales Executive,2.0,Married,6825.0,21173.0,0.0
5672,29.0,Travel_Rarely,906.0,Research & Development,10.0,3.0,Life Sciences,1.0,4.0,Female,92.0,2.0,1.0,Research Scientist,1.0,Single,2404.0,11479.0,6.0
5673,29.0,Travel_Rarely,906.0,Research & Development,10.0,3.0,Life Sciences,1.0,4.0,Female,92.0,2.0,1.0,Research Scientist,1.0,Single,2404.0,11479.0,6.0
5674,50.0,Travel_Frequently,1421.0,Research & Development,302239.0,3.0,Medical,1.0,4.0,Female,30.0,3.0,4.0,Manager,1.0,Married,17856.0,9490.0,2.0
5675,58.0,Travel_Rarely,289.0,Research & Development,2.0,3.0,Technical Degree,1.0,4.0,Male,51.0,3.0,1.0,Research Scientist,3.0,Single,2479.0,26227.0,4.0
5676,58.0,Travel_Rarely,289.0,Research & Development,2.0,3.0,Technical Degree,1.0,4.0,Male,51.0,3.0,1.0,Research Scientist,3.0,Single,2479.0,26227.0,4.0
5677,34.0,Travel_Rarely,1354.0,Research & Development,5.0,3.0,Medical,1.0,3.0,Female,45.0,2.0,3.0,Manager,1.0,Single,11631.0,5615.0,2.0
5678,34.0,Travel_Rarely,1354.0,Research & Development,5.0,3.0,Medical,1.0,3.0,Female,45.0,2.0,3.0,Manager,1.0,Single,11631.0,5615.0,2.0
5679,36.0,Travel_Frequently,1302.0,Research & Development,999590.0,4.0,Life Sciences,1.0,1.0,Male,80.0,4.0,2.0,Laboratory Technician,1.0,Married,5562.0,19711.0,3.0
5680,36.0,Travel_Frequently,1302.0,Research & Development,999590.0,4.0,Life Sciences,1.0,1.0,Male,80.0,4.0,2.0,Laboratory Technician,1.0,Married,5562.0,19711.0,3.0
5681,36.0,Travel_Frequently,1302.0,Research & Development,999590.0,4.0,Life Sciences,1.0,1.0,Male,80.0,4.0,2.0,Laboratory Technician,1.0,Married,5562.0,19711.0,3.0
5682,8699.0,Travel_Rarely,406.0,Sales,3.0,1.0,Marketing,1.0,1.0,Male,52.0,3.0,4.0,Manager,3.0,Married,17465.0,15596.0,3.0
5683,8699.0,Travel_Rarely,406.0,Sales,3.0,1.0,Marketing,1.0,1.0,Male,52.0,3.0,4.0,Manager,3.0,Married,17465.0,15596.0,3.0
5684,45.0,Travel_Frequently,1199.0,Research & Development,7.0,4.0,Life Sciences,1.0,1.0,Male,77.0,4.0,2.0,Manufacturing Director,3.0,Married,6434.0,5118.0,4.0
5685,25.0,Travel_Rarely,1382.0,Sales,8.0,2.0,Other,1.0,1.0,Female,85.0,3.0,2.0,Sales Executive,3.0,Divorced,4907.0,13684.0,0.0
5686,25.0,Travel_Rarely,1382.0,Sales,8.0,2.0,Other,1.0,1.0,Female,85.0,3.0,2.0,Sales Executive,3.0,Divorced,4907.0,13684.0,0.0
5687,32.0,Travel_Rarely,1259.0,Research & Development,2.0,4.0,Life Sciences,1.0,4.0,Male,95.0,3.0,1.0,Laboratory Technician,2.0,Single,1393.0,24852.0,1.0
5688,32.0,Travel_Rarely,1259.0,Research & Development,2.0,4.0,Life Sciences,1.0,4.0,Male,95.0,3.0,1.0,Laboratory Technician,2.0,Single,1393.0,24852.0,1.0
5689,32.0,Non-Travel,1474.0,Sales,11.0,4.0,Other,1.0,4.0,Male,60.0,4.0,2.0,Sales Executive,3.0,Married,4707.0,23914.0,8.0
5690,32.0,Non-Travel,1474.0,Sales,11.0,4.0,Other,1.0,4.0,Male,60.0,4.0,2.0,Sales Executive,3.0,Married,4707.0,23914.0,8.0
5691,32.0,Non-Travel,1474.0,Sales,11.0,4.0,Other,1.0,4.0,Male,60.0,4.0,2.0,Sales Executive,3.0,Married,4707.0,23914.0,8.0
5692,50.0,Travel_Rarely,1126.0,Research & Development,1.0,2.0,Medical,1.0,4.0,Male,66.0,3.0,4.0,Research Director,4.0,Divorced,17399.0,6615.0,9.0
5693,30.0,Travel_Frequently,334.0,Sales,26.0,4.0,Marketing,1.0,3.0,Female,52.0,2.0,2.0,Sales Executive,1.0,Single,6696.0,22967.0,5.0
5694,40.0,Travel_Rarely,1137.0,Research & Development,1.0,4.0,Life Sciences,1.0,1.0,Male,98.0,3.0,4.0,Manager,1.0,Divorced,16823.0,18991.0,2.0
5695,40.0,Travel_Rarely,1137.0,Research & Development,1.0,4.0,Life Sciences,1.0,1.0,Male,98.0,3.0,4.0,Manager,1.0,Divorced,16823.0,18991.0,2.0
5696,40.0,Travel_Rarely,1137.0,Research & Development,1.0,4.0,Life Sciences,1.0,1.0,Male,98.0,3.0,4.0,Manager,1.0,Divorced,16823.0,18991.0,2.0
5697,43.0,Travel_Rarely,589.0,Research & Development,14.0,2.0,Life Sciences,1.0,2.0,Male,94.0,3.0,4.0,Research Director,1.0,Married,17159.0,5200.0,6.0
5698,32.0,Travel_Rarely,1045.0,Sales,4.0,4.0,Medical,1.0,4.0,Male,32.0,1.0,3.0,Sales Executive,4.0,Married,10400.0,25812.0,1.0
5699,32.0,Travel_Rarely,1045.0,Sales,4.0,4.0,Medical,1.0,4.0,Male,32.0,1.0,3.0,Sales Executive,4.0,Married,10400.0,25812.0,1.0
5700,37.0,Travel_Rarely,977.0,Research & Development,135607.0,3.0,Life Sciences,1.0,4.0,Female,56.0,2.0,2.0,Manufacturing Director,4.0,Married,6474.0,9961.0,1.0
5701,37.0,Travel_Rarely,977.0,Research & Development,135607.0,3.0,Life Sciences,1.0,4.0,Female,56.0,2.0,2.0,Manufacturing Director,4.0,Married,6474.0,9961.0,1.0
5702,39.0,Non-Travel,105.0,Research & Development,9.0,3.0,Life Sciences,1.0,4.0,Male,87.0,3.0,5.0,Manager,4.0,Single,19431.0,15302.0,2.0
5703,48.0,Travel_Rarely,626.0,Research & Development,1.0,2.0,Life Sciences,1.0,1.0,Male,98.0,2.0,3.0,Laboratory Technician,3.0,Single,5381.0,19294.0,9.0
5704,34.0,Travel_Frequently,829.0,Research & Development,15.0,3.0,Medical,1.0,2.0,Male,71.0,3.0,4.0,Research Director,1.0,Divorced,17007.0,11929.0,7.0
5705,34.0,Travel_Frequently,829.0,Research & Development,15.0,3.0,Medical,1.0,2.0,Male,71.0,3.0,4.0,Research Director,1.0,Divorced,17007.0,11929.0,7.0
5706,58.0,Travel_Rarely,1272.0,Research & Development,5.0,3.0,Technical Degree,1.0,3.0,Female,37.0,2.0,3.0,Healthcare Representative,2.0,Divorced,10552.0,9255.0,2.0
5707,58.0,Travel_Rarely,1272.0,Research & Development,5.0,3.0,Technical Degree,1.0,3.0,Female,37.0,2.0,3.0,Healthcare Representative,2.0,Divorced,10552.0,9255.0,2.0
5708,58.0,Travel_Rarely,1272.0,Research & Development,5.0,3.0,Technical Degree,1.0,3.0,Female,37.0,2.0,3.0,Healthcare Representative,2.0,Divorced,10552.0,9255.0,2.0
5709,35.0,Travel_Frequently,146.0,Research & Development,2.0,4.0,Medical,1.0,1.0,Male,79.0,2.0,1.0,Research Scientist,4.0,Single,4930.0,13970.0,0.0
5710,41.0,Travel_Rarely,796.0,Sales,4.0,1.0,Marketing,1.0,3.0,Female,81.0,3.0,3.0,Sales Executive,3.0,Divorced,10447.0,26458.0,0.0
5711,41.0,Travel_Rarely,796.0,Sales,4.0,1.0,Marketing,1.0,3.0,Female,81.0,3.0,3.0,Sales Executive,3.0,Divorced,10447.0,26458.0,0.0
5712,41.0,Travel_Rarely,796.0,Sales,4.0,1.0,Marketing,1.0,3.0,Female,81.0,3.0,3.0,Sales Executive,3.0,Divorced,10447.0,26458.0,0.0
5713,42.0,Non-Travel,179.0,Human Resources,2.0,5.0,Medical,1.0,4.0,Male,79.0,4.0,2.0,Human Resources,1.0,Married,6272.0,12858.0,7.0
5714,42.0,Non-Travel,179.0,Human Resources,2.0,5.0,Medical,1.0,4.0,Male,79.0,4.0,2.0,Human Resources,1.0,Married,6272.0,12858.0,7.0
5715,18.0,Travel_Rarely,812.0,Sales,10.0,3.0,Medical,1.0,4.0,Female,69.0,2.0,1.0,Sales Representative,3.0,Single,1200.0,9724.0,1.0
5716,24.0,Travel_Rarely,691.0,Research & Development,23.0,3.0,Medical,1.0,2.0,Male,89.0,4.0,1.0,Research Scientist,4.0,Married,2725.0,21630.0,1.0
5717,32.0,Travel_Rarely,1033.0,Research & Development,9.0,3.0,Medical,1.0,1.0,Female,41.0,3.0,1.0,Laboratory Technician,1.0,Single,4200.0,10224.0,7.0
